ts,profile,symbol,side,signal_id,signal_ts,strategy_name,valid,entry_valid,add_valid,decision,block_reason,score,rs30,rs60,ema50,ema100,ema1d,ema2d,ema25d,ema50d,btc_return_30m,volatility,budget_multiplier,ladder_multiplier,macro_regime,external_valid,external_stale,external_spread_bps,planned_budget,planned_orders,planned_notional,placed_orders,filled_notional,realized_pnl_quote
1779692389,long,LINK/USDT:USDT,long,long:LINK/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01410662,0.00032402,-0.00059798,9.501118542212,9.493293161710,,,9.649916783854,9.502321628512,0.00180444,0.00059428,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,DOT/USDT:USDT,long,long:DOT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00013882,0.00621306,0.00155833,1.260975573941,1.259513972511,,,1.273204872674,1.270651809673,0.00180444,0.00077118,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,BCH/USDT:USDT,long,long:BCH/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.06396033,0.00036618,0.00163844,350.235726234260,349.634111590525,,,403.742349104350,423.356743538723,0.00180444,0.00051210,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,ETC/USDT:USDT,long,long:ETC/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01816762,0.00123692,0.00097618,8.978847614718,8.969246303935,,,8.941355856942,8.787865851733,0.00180444,0.00054170,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,TON/USDT:USDT,long,long:TON/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.07283490,0.00074375,-0.00732483,1.810486565931,1.809849320391,,,1.884672810033,1.729606938994,0.00180444,0.00139589,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,APT/USDT:USDT,long,long:APT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01385157,0.00425618,0.00365405,0.957317053537,0.955340832193,,,0.975184748107,0.965001955714,0.00180444,0.00083812,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,OP/USDT:USDT,long,long:OP/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02785969,0.00212175,0.00146524,0.127485796629,0.127312119540,,,0.132226151038,0.128259266234,0.00180444,0.00091326,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,NEAR/USDT:USDT,long,long:NEAR/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.09965408,-0.00180444,0.00496633,2.380123571073,2.377818786658,,,1.722456908455,1.553208440173,0.00180444,0.00185658,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692389,long,SEI/USDT:USDT,long,long:SEI/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02716700,0.00175428,0.00135092,0.061884678845,0.061777283417,,,0.061952363704,0.060317160249,0.00180444,0.00082429,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692390,long,FIL/USDT:USDT,long,long:FIL/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02219610,0.00336887,0.00092913,0.967558215659,0.966226959886,,,0.989507113043,0.965390080371,0.00180444,0.00069926,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692390,long,ATOM/USDT:USDT,long,long:ATOM/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05090060,0.01233810,0.01394575,2.162157773009,2.145694024444,,,1.993560124050,1.924671403223,0.00180444,0.00149794,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692390,long,ALGO/USDT:USDT,long,long:ALGO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.04038556,0.01049991,0.01211316,0.114557383808,0.114093349807,,,0.114097898435,0.110879538619,0.00180444,0.00105159,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692390,long,POL/USDT:USDT,long,long:POL/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00325558,0.00356161,0.00372656,0.091356251167,0.091215216034,,,0.092649471321,0.092781727068,0.00180444,0.00054815,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692391,long,ICP/USDT:USDT,long,long:ICP/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,averaging_checked,drawdown_below_threshold,0.02829425,0.00516692,0.00415111,2.583423800615,2.577371338607,,,2.662145706945,2.603268020156,0.00180444,0.00105176,1.00000000,1.00000000,neutral,1,0,-7.70564438,,0,,0,,
1779692392,long,GRT/USDT:USDT,long,long:GRT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,averaging_checked,ema_max_averaging_stages_reached,0.01678435,0.00009417,0.00369745,0.026375939854,0.026330759236,,,0.025864173760,0.025477224943,0.00180444,0.00132798,1.00000000,1.00000000,neutral,0,0,-15.12859304,,0,,0,,
1779692392,long,TIA/USDT:USDT,long,long:TIA/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05188029,0.00647147,-0.00421580,0.435507983177,0.434235138111,,,0.403464425567,0.380602353588,0.00180444,0.00174253,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692392,long,HBAR/USDT:USDT,long,long:HBAR/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00397496,0.00167265,0.00213851,0.089184931890,0.089100781826,,,0.090028967916,0.089935532365,0.00180444,0.00058046,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692392,long,KAS/USDT:USDT,long,long:KAS/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00577443,0.00058576,-0.00010339,0.033488099439,0.033484679855,,,0.034578401171,0.034234162227,0.00180444,0.00075096,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692392,long,XLM/USDT:USDT,long,long:XLM/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01617057,0.01018779,0.00953266,0.149245135056,0.148895575480,,,0.153651031797,0.158282385874,0.00180444,0.00070590,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692392,long,SSV/USDT:USDT,long,long:SSV/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02002972,-0.00218663,-0.00239434,2.618550962498,2.618319802134,,,2.688298977960,2.630464313379,0.00180444,0.00107621,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692392,long,LPT/USDT:USDT,long,long:LPT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00533949,-0.00180444,-0.00010339,2.038000000000,2.038000000000,,,2.105637222309,2.116730473915,0.00180444,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692393,long,ENA/USDT:USDT,long,long:ENA/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00961928,0.00069543,-0.00030311,0.100070492069,0.099963976965,,,0.107476763408,0.105883342988,0.00180444,0.00074130,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692393,long,ONDO/USDT:USDT,long,long:ONDO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09309316,0.00208973,-0.00965978,0.438409221295,0.439070204892,,,0.371128866769,0.337160938755,0.00180444,0.00123629,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692394,long,AAVE/USDT:USDT,long,long:AAVE/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02675555,0.00046594,0.00048687,86.380039644133,86.293718610278,,,91.006774868178,93.215167099400,0.00180444,0.00049891,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692394,long,UNI/USDT:USDT,long,long:UNI/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00632282,0.00013559,0.00095434,3.405779965317,3.402322692343,,,3.481835576296,3.445535412937,0.00180444,0.00078042,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692394,long,LDO/USDT:USDT,long,long:LDO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00369296,0.00252894,0.00105034,0.346494251948,0.346126830173,,,0.363750893255,0.361969205530,0.00180444,0.00077031,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692394,long,ZRO/USDT:USDT,long,long:ZRO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09271061,0.00335255,0.00376186,1.318542564730,1.316585024394,,,1.398186050755,1.523440456381,0.00180444,0.00112186,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692394,long,ORCA/USDT:USDT,long,long:ORCA/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692395,long,HYPE/USDT:USDT,long,long:HYPE/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,0,averaging_checked,add_signal_invalid,0.07621175,-0.00694609,-0.00630222,62.267731010778,62.289609830414,,,48.568131183712,45.044005126217,0.00180444,0.00164962,1.00000000,1.00000000,neutral,1,0,-7.32276495,,0,,0,,
1779692397,long,DYDX/USDT:USDT,long,long:DYDX/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.06614712,0.01350368,0.01185688,0.149929537029,0.149413455393,,,0.147220957784,0.139015497586,0.00180444,0.00121144,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692397,long,COMP/USDT:USDT,long,long:COMP/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00886869,-0.00680696,-0.01008352,20.079481720735,20.089985444377,,,21.831645937978,21.468260416477,0.00180444,0.00142712,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692397,long,AXS/USDT:USDT,long,long:AXS/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,-0.00044758,0.00061081,0.00118977,1.159591473963,1.159475343813,,,1.228371167907,1.224907332939,0.00180444,0.00070353,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692397,long,SAND/USDT:USDT,long,long:SAND/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01312877,0.00122459,0.00341732,0.071340691596,0.071229585358,,,0.073853105775,0.074950844186,0.00180444,0.00059445,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,SOL/USDT:USDT,long,long:SOL/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00535907,0.00112471,0.00004094,85.864832770342,85.807598858279,,,86.763449367504,86.352956038988,0.00180444,0.00047277,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,BNB/USDT:USDT,long,long:BNB/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,1,1,entry_gate_checked,entry_score_below_min;score=0.015911;raw_score=0.015911;external_bonus=0.000000;min=0.025000,0.01591076,0.00047376,0.00052816,660.251207291477,659.843654288802,,,646.430563843720,637.896561284983,0.00180444,0.00032764,1.00000000,1.00000000,neutral,1,0,-7.39328172,,0,,0,,
1779692401,long,AVAX/USDT:USDT,long,long:AVAX/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00639953,0.00129533,0.00214514,9.295131213597,9.281049321505,,,9.367868280219,9.326550824355,0.00180444,0.00059267,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,LINK/USDT:USDT,long,long:LINK/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01410662,0.00032402,-0.00059798,9.501118542212,9.493293161710,,,9.649916783854,9.502321628512,0.00180444,0.00059428,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,DOT/USDT:USDT,long,long:DOT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00013882,0.00621306,0.00155833,1.260975573941,1.259513972511,,,1.273204872674,1.270651809673,0.00180444,0.00077118,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,BCH/USDT:USDT,long,long:BCH/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.06396033,0.00036618,0.00163844,350.235726234260,349.634111590525,,,403.742349104350,423.356743538723,0.00180444,0.00051210,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,ETC/USDT:USDT,long,long:ETC/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01816762,0.00123692,0.00097618,8.978847614718,8.969246303935,,,8.941355856942,8.787865851733,0.00180444,0.00054170,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,TON/USDT:USDT,long,long:TON/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.07283490,0.00074375,-0.00732483,1.810486565931,1.809849320391,,,1.884672810033,1.729606938994,0.00180444,0.00139589,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,APT/USDT:USDT,long,long:APT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01385157,0.00425618,0.00365405,0.957317053537,0.955340832193,,,0.975184748107,0.965001955714,0.00180444,0.00083812,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,OP/USDT:USDT,long,long:OP/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02785969,0.00212175,0.00146524,0.127485796629,0.127312119540,,,0.132226151038,0.128259266234,0.00180444,0.00091326,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,NEAR/USDT:USDT,long,long:NEAR/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.09965408,-0.00180444,0.00496633,2.380123571073,2.377818786658,,,1.722456908455,1.553208440173,0.00180444,0.00185658,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692401,long,SEI/USDT:USDT,long,long:SEI/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02716700,0.00175428,0.00135092,0.061884678845,0.061777283417,,,0.061952363704,0.060317160249,0.00180444,0.00082429,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692403,long,FIL/USDT:USDT,long,long:FIL/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02219610,0.00336887,0.00092913,0.967558215659,0.966226959886,,,0.989507113043,0.965390080371,0.00180444,0.00069926,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692403,long,ATOM/USDT:USDT,long,long:ATOM/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05090060,0.01233810,0.01394575,2.162157773009,2.145694024444,,,1.993560124050,1.924671403223,0.00180444,0.00149794,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692403,long,ALGO/USDT:USDT,long,long:ALGO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.04038556,0.01049991,0.01211316,0.114557383808,0.114093349807,,,0.114097898435,0.110879538619,0.00180444,0.00105159,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692403,long,POL/USDT:USDT,long,long:POL/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00325558,0.00356161,0.00372656,0.091356251167,0.091215216034,,,0.092649471321,0.092781727068,0.00180444,0.00054815,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692404,long,ICP/USDT:USDT,long,long:ICP/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,averaging_checked,drawdown_below_threshold,0.02829425,0.00516692,0.00415111,2.583423800615,2.577371338607,,,2.662145706945,2.603268020156,0.00180444,0.00105176,1.00000000,1.00000000,neutral,1,0,-7.70564438,,0,,0,,
1779692406,long,GRT/USDT:USDT,long,long:GRT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,averaging_checked,ema_max_averaging_stages_reached,0.01678435,0.00009417,0.00369745,0.026375939854,0.026330759236,,,0.025864173760,0.025477224943,0.00180444,0.00132798,1.00000000,1.00000000,neutral,0,0,-18.91074130,,0,,0,,
1779692406,long,TIA/USDT:USDT,long,long:TIA/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.05188029,0.00647147,-0.00421580,0.435507983177,0.434235138111,,,0.403464425567,0.380602353588,0.00180444,0.00174253,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692406,long,HBAR/USDT:USDT,long,long:HBAR/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00397496,0.00167265,0.00213851,0.089184931890,0.089100781826,,,0.090028967916,0.089935532365,0.00180444,0.00058046,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692406,long,KAS/USDT:USDT,long,long:KAS/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00577443,0.00058576,-0.00010339,0.033488099439,0.033484679855,,,0.034578401171,0.034234162227,0.00180444,0.00075096,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692406,long,XLM/USDT:USDT,long,long:XLM/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01617057,0.01018779,0.00953266,0.149245135056,0.148895575480,,,0.153651031797,0.158282385874,0.00180444,0.00070590,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692406,long,SSV/USDT:USDT,long,long:SSV/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02002972,-0.00218663,-0.00239434,2.618550962498,2.618319802134,,,2.688298977960,2.630464313379,0.00180444,0.00107621,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692406,long,LPT/USDT:USDT,long,long:LPT/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00533949,-0.00180444,-0.00010339,2.038000000000,2.038000000000,,,2.105637222309,2.116730473915,0.00180444,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692407,long,ENA/USDT:USDT,long,long:ENA/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00961928,0.00069543,-0.00030311,0.100070492069,0.099963976965,,,0.107476763408,0.105883342988,0.00180444,0.00074130,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692407,long,ONDO/USDT:USDT,long,long:ONDO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09309316,0.00208973,-0.00965978,0.438409221295,0.439070204892,,,0.371128866769,0.337160938755,0.00180444,0.00123629,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692408,long,AAVE/USDT:USDT,long,long:AAVE/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02675555,0.00046594,0.00048687,86.380039644133,86.293718610278,,,91.006774868178,93.215167099400,0.00180444,0.00049891,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692408,long,UNI/USDT:USDT,long,long:UNI/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00632282,0.00013559,0.00095434,3.405779965317,3.402322692343,,,3.481835576296,3.445535412937,0.00180444,0.00078042,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692408,long,LDO/USDT:USDT,long,long:LDO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00369296,0.00252894,0.00105034,0.346494251948,0.346126830173,,,0.363750893255,0.361969205530,0.00180444,0.00077031,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692408,long,ZRO/USDT:USDT,long,long:ZRO/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09271061,0.00335255,0.00376186,1.318542564730,1.316585024394,,,1.398186050755,1.523440456381,0.00180444,0.00112186,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692408,long,ORCA/USDT:USDT,long,long:ORCA/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692409,long,HYPE/USDT:USDT,long,long:HYPE/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,0,averaging_checked,add_signal_invalid,0.07621175,-0.00694609,-0.00630222,62.267731010778,62.289609830414,,,48.568131183712,45.044005126217,0.00180444,0.00164962,1.00000000,1.00000000,neutral,1,0,-4.18174507,,0,,0,,
1779692411,long,DYDX/USDT:USDT,long,long:DYDX/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.06614712,0.01350368,0.01185688,0.149929537029,0.149413455393,,,0.147220957784,0.139015497586,0.00180444,0.00121144,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692411,long,COMP/USDT:USDT,long,long:COMP/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00886869,-0.00680696,-0.01008352,20.079481720735,20.089985444377,,,21.831645937978,21.468260416477,0.00180444,0.00142712,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692411,long,AXS/USDT:USDT,long,long:AXS/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,-0.00044758,0.00061081,0.00118977,1.159591473963,1.159475343813,,,1.228371167907,1.224907332939,0.00180444,0.00070353,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692411,long,SAND/USDT:USDT,long,long:SAND/USDT:USDT:1779692280000:ema_pullback,1779692280000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01312877,0.00122459,0.00341732,0.071340691596,0.071229585358,,,0.073853105775,0.074950844186,0.00180444,0.00059445,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,SOL/USDT:USDT,long,long:SOL/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00531701,0.00111173,-0.00024361,85.866929524447,85.809790960095,,,86.763449367504,86.352956038988,0.00177307,0.00047231,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,BNB/USDT:USDT,long,long:BNB/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,1,1,entry_gate_checked,entry_score_below_min;score=0.015793;raw_score=0.015793;external_bonus=0.000000;min=0.025000,0.01579315,0.00043989,0.00041602,660.260218770243,659.856274995955,,,646.430563843720,637.896561284983,0.00177307,0.00032763,1.00000000,1.00000000,neutral,1,0,-6.92410724,,0,,0,,
1779692452,long,AVAX/USDT:USDT,long,long:AVAX/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00665807,0.00131543,0.00240978,9.295592734633,9.281561216129,,,9.367868280219,9.326550824355,0.00177307,0.00059186,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,LINK/USDT:USDT,long,long:LINK/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01408905,0.00035540,-0.00074178,9.501094285655,9.493435871379,,,9.649916783854,9.502321628512,0.00177307,0.00059427,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,DOT/USDT:USDT,long,long:DOT/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.00155773,0.00568669,0.00294142,1.261125551433,1.259618646323,,,1.273204872674,1.270651809673,0.00177307,0.00074446,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,BCH/USDT:USDT,long,long:BCH/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.06381841,-0.00034552,0.00180159,350.246089911348,349.651257895663,,,403.742349104350,423.356743538723,0.00177307,0.00051018,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,ETC/USDT:USDT,long,long:ETC/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01837077,0.00146835,0.00117607,8.979367316101,8.969698852372,,,8.941355856942,8.787865851733,0.00177307,0.00054234,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,TON/USDT:USDT,long,long:TON/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.07280470,0.00094199,-0.00689927,1.810357680993,1.809796858601,,,1.884672810033,1.729606938994,0.00177307,0.00139373,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,APT/USDT:USDT,long,long:APT/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.01415866,0.00428756,0.00394966,0.957418345555,0.955431112744,,,0.975184748107,0.965001955714,0.00177307,0.00083579,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779692452,long,OP/USDT:USDT,long,long:OP/USDT:USDT:1779692340000:ema_pullback,1779692340000,ema_pullback,1,0,1,entry_gate_checked,entry_signal_invalid,0.02772736,0.00136665,0.00134248,0.127490275193,0.127317820143,,,0.132226151038,0.128259266234,0.00177307,0.00091326,1.00000000,1.00000000,neutral,,,,,0,,0,,
